"Row.ID","Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","Customer.Name","Segment","Country","City","State","Postal.Code","Region","Product.ID","Category","Sub.Category","Product.Name","Sales","discount","transactionSalesDecileRank","cleanOrderDate","weekdays","month","yr"
8730,"CA-2016-103870","27/12/2016","31/12/2016","Standard Class","SP-20860","Sung Pak","Corporate","United States","Murfreesboro","Tennessee",37130,"South","OFF-ST-10002562","Office Supplies","Storage","Staple magnet",22.512,5.22101147480819,4,2016-12-27,"Tuesday",12,2016
8731,"CA-2016-103870","27/12/2016","31/12/2016","Standard Class","SP-20860","Sung Pak","Corporate","United States","Murfreesboro","Tennessee",37130,"South","TEC-AC-10004227","Technology","Accessories","SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card",72.744,5.15588786643384,6,2016-12-27,"Tuesday",12,2016
8732,"CA-2016-111017","31/07/2016","06/08/2016","Standard Class","SC-20695","Steve Chapman","Corporate","United States","Saint Louis","Missouri",63116,"Central","OFF-SU-10002573","Office Supplies","Supplies","Acme 10"" Easy Grip Assistive Scissors",52.59,5.29461563230313,5,2016-07-31,"Sunday",7,2016
8733,"CA-2018-116988","27/06/2018","29/06/2018","Second Class","PW-19030","Pauline Webber","Corporate","United States","Seattle","Washington",98105,"West","OFF-PA-10003848","Office Supplies","Paper","Xerox 1997",19.44,5.39711900155903,3,2018-06-27,"Wednesday",6,2018
8734,"CA-2018-116988","27/06/2018","29/06/2018","Second Class","PW-19030","Pauline Webber","Corporate","United States","Seattle","Washington",98105,"West","FUR-FU-10001290","Furniture","Furnishings","Executive Impressions Supervisor Wall Clock",126.3,5.28013561225826,7,2018-06-27,"Wednesday",6,2018
8735,"CA-2018-116988","27/06/2018","29/06/2018","Second Class","PW-19030","Pauline Webber","Corporate","United States","Seattle","Washington",98105,"West","TEC-AC-10003832","Technology","Accessories","Logitech P710e Mobile Speakerphone",1287.45,5.43979045209394,10,2018-06-27,"Wednesday",6,2018
8736,"US-2015-169390","07/02/2015","10/02/2015","Second Class","CS-12250","Chris Selesnick","Corporate","United States","New York City","New York",10024,"East","OFF-ST-10001558","Office Supplies","Storage","Acco Perma 4000 Stacking Storage Drawers",64.96,5.18882384947551,6,2015-02-07,"Saturday",2,2015
8737,"CA-2017-168774","04/09/2017","09/09/2017","Standard Class","RP-19855","Roy Phan","Corporate","United States","Woodbury","Minnesota",55125,"Central","OFF-ST-10001490","Office Supplies","Storage","Hot File 7-Pocket, Floor Stand",535.41,5.36630184374277,9,2017-09-04,"Monday",9,2017
8738,"CA-2018-161592","06/04/2018","10/04/2018","Standard Class","CS-12175","Charles Sheldon","Corporate","United States","Chattanooga","Tennessee",37421,"South","OFF-BI-10003669","Office Supplies","Binders","3M Organizer Strips",8.1,5.22971912034814,2,2018-04-06,"Friday",4,2018
8739,"US-2018-131961","08/12/2018","11/12/2018","First Class","MJ-17740","Max Jones","Consumer","United States","Philadelphia","Pennsylvania",19140,"East","OFF-AR-10004441","Office Supplies","Art","BIC Brite Liner Highlighters",13.248,5.36862714315263,2,2018-12-08,"Saturday",12,2018
8740,"US-2018-131961","08/12/2018","11/12/2018","First Class","MJ-17740","Max Jones","Consumer","United States","Philadelphia","Pennsylvania",19140,"East","TEC-PH-10001924","Technology","Phones","iHome FM Clock Radio with Lightning Dock",83.988,5.47643176597435,6,2018-12-08,"Saturday",12,2018
8741,"CA-2017-102498","24/07/2017","25/07/2017","First Class","JG-15160","James Galang","Consumer","United States","Lafayette","Louisiana",70506,"South","OFF-AR-10004456","Office Supplies","Art","Panasonic KP-4ABK Battery-Operated Pencil Sharpener",73.2,5.37915483252184,6,2017-07-24,"Monday",7,2017
8742,"CA-2016-113222","09/11/2016","09/11/2016","Same Day","AG-10765","Anthony Garverick","Home Office","United States","Lawrence","Indiana",46226,"Central","OFF-BI-10001890","Office Supplies","Binders","Avery Poly Binder Pockets",10.74,5.24826714715047,2,2016-11-09,"Wednesday",11,2016
8743,"US-2016-144771","02/10/2016","04/10/2016","First Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Hillsboro","Oregon",97123,"West","FUR-FU-10000629","Furniture","Furnishings","9-3/4 Diameter Round Wall Clock",11.032,5.08318527075973,2,2016-10-02,"Sunday",10,2016
8744,"US-2016-144771","02/10/2016","04/10/2016","First Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Hillsboro","Oregon",97123,"West","TEC-AC-10002323","Technology","Accessories","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",53.04,5.12642231809122,5,2016-10-02,"Sunday",10,2016
8745,"CA-2016-162376","22/11/2016","25/11/2016","Second Class","HD-14785","Harold Dahlen","Home Office","United States","Cambridge","Massachusetts",2138,"East","OFF-AR-10003056","Office Supplies","Art","Newell 341",17.12,5.36688307898541,3,2016-11-22,"Tuesday",11,2016
8746,"CA-2016-162376","22/11/2016","25/11/2016","Second Class","HD-14785","Harold Dahlen","Home Office","United States","Cambridge","Massachusetts",2138,"East","OFF-PA-10000300","Office Supplies","Paper","Xerox 1936",59.94,5.21210959415157,6,2016-11-22,"Tuesday",11,2016
8747,"CA-2018-128076","02/02/2018","07/02/2018","Standard Class","BO-11350","Bill Overfelt","Corporate","United States","San Diego","California",92105,"West","FUR-FU-10000293","Furniture","Furnishings","Eldon Antistatic Chair Mats for Low to Medium Pile Carpets",210.58,5.1943713852218,8,2018-02-02,"Friday",2,2018
8748,"CA-2018-128076","02/02/2018","07/02/2018","Standard Class","BO-11350","Bill Overfelt","Corporate","United States","San Diego","California",92105,"West","OFF-BI-10003638","Office Supplies","Binders","GBC Durable Plastic Covers",30.96,5.28174744994577,4,2018-02-02,"Friday",2,2018
8749,"CA-2018-128076","02/02/2018","07/02/2018","Standard Class","BO-11350","Bill Overfelt","Corporate","United States","San Diego","California",92105,"West","TEC-MA-10002109","Technology","Machines","HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.984,5.29998250352835,8,2018-02-02,"Friday",2,2018
8750,"US-2016-163825","16/06/2016","19/06/2016","First Class","LC-16885","Lena Creighton","Consumer","United States","New York City","New York",10009,"East","OFF-BI-10003527","Office Supplies","Binders","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",3050.376,5.31032696159712,10,2016-06-16,"Thursday",6,2016
8751,"US-2016-163825","16/06/2016","19/06/2016","First Class","LC-16885","Lena Creighton","Consumer","United States","New York City","New York",10009,"East","TEC-PH-10004922","Technology","Phones","RCA Visys Integrated PBX 8-Line Router",133.98,5.38595779661707,7,2016-06-16,"Thursday",6,2016
8752,"CA-2017-105662","05/05/2017","09/05/2017","Standard Class","RB-19465","Rick Bensley","Home Office","United States","Tallahassee","Florida",32303,"South","OFF-PA-10001001","Office Supplies","Paper","Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,5.13368310513062,7,2017-05-05,"Friday",5,2017
8753,"CA-2017-105662","05/05/2017","09/05/2017","Standard Class","RB-19465","Rick Bensley","Home Office","United States","Tallahassee","Florida",32303,"South","TEC-PH-10001198","Technology","Phones","Avaya 4621SW VoIP phone",177.48,5.21764228644562,8,2017-05-05,"Friday",5,2017
8754,"CA-2018-152198","09/09/2018","10/09/2018","First Class","JD-16015","Joy Daniels","Consumer","United States","Toledo","Ohio",43615,"East","OFF-LA-10000443","Office Supplies","Labels","Avery 501",17.712,5.11798385199927,3,2018-09-09,"Sunday",9,2018
8755,"CA-2018-152198","09/09/2018","10/09/2018","First Class","JD-16015","Joy Daniels","Consumer","United States","Toledo","Ohio",43615,"East","OFF-BI-10003669","Office Supplies","Binders","3M Organizer Strips",4.86,5.2839836050633,1,2018-09-09,"Sunday",9,2018
8756,"CA-2018-152198","09/09/2018","10/09/2018","First Class","JD-16015","Joy Daniels","Consumer","United States","Toledo","Ohio",43615,"East","OFF-BI-10001628","Office Supplies","Binders","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.258,5.26863125245584,1,2018-09-09,"Sunday",9,2018
8757,"CA-2017-114307","22/07/2017","26/07/2017","Standard Class","MF-17665","Maureen Fritzler","Corporate","United States","Columbia","Maryland",21044,"East","OFF-AP-10002350","Office Supplies","Appliances","Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector",37.68,5.3590603964566,5,2017-07-22,"Saturday",7,2017
8758,"CA-2017-114307","22/07/2017","26/07/2017","Standard Class","MF-17665","Maureen Fritzler","Corporate","United States","Columbia","Maryland",21044,"East","OFF-PA-10004100","Office Supplies","Paper","Xerox 216",51.84,5.25160225029775,5,2017-07-22,"Saturday",7,2017
8759,"CA-2017-114307","22/07/2017","26/07/2017","Standard Class","MF-17665","Maureen Fritzler","Corporate","United States","Columbia","Maryland",21044,"East","FUR-FU-10000794","Furniture","Furnishings","Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,5.28636744812962,4,2017-07-22,"Saturday",7,2017
8760,"CA-2017-114307","22/07/2017","26/07/2017","Standard Class","MF-17665","Maureen Fritzler","Corporate","United States","Columbia","Maryland",21044,"East","OFF-BI-10002012","Office Supplies","Binders","Wilson Jones Easy Flow II Sheet Lifters",5.4,5.39202310221257,1,2017-07-22,"Saturday",7,2017
8761,"CA-2017-159891","31/01/2017","06/02/2017","Standard Class","BF-11170","Ben Ferrer","Home Office","United States","Atlanta","Georgia",30318,"South","OFF-BI-10003527","Office Supplies","Binders","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",1270.99,5.34776424358633,10,2017-01-31,"Tuesday",1,2017
8762,"CA-2017-159891","31/01/2017","06/02/2017","Standard Class","BF-11170","Ben Ferrer","Home Office","United States","Atlanta","Georgia",30318,"South","OFF-EN-10004483","Office Supplies","Envelopes","#10 White Business Envelopes,4 1/8 x 9 1/2",125.36,5.30855330977831,7,2017-01-31,"Tuesday",1,2017
8763,"CA-2017-112578","29/12/2017","02/01/2018","Standard Class","FO-14305","Frank Olsen","Consumer","United States","Sacramento","California",95823,"West","OFF-ST-10003722","Office Supplies","Storage","Project Tote Personal File",14.03,5.40895253226265,3,2017-12-29,"Friday",12,2017
8764,"CA-2017-112578","29/12/2017","02/01/2018","Standard Class","FO-14305","Frank Olsen","Consumer","United States","Sacramento","California",95823,"West","OFF-SU-10002557","Office Supplies","Supplies","Fiskars Spring-Action Scissors",27.96,5.24524441493243,4,2017-12-29,"Friday",12,2017
8765,"CA-2016-107083","21/11/2016","27/11/2016","Standard Class","BB-11545","Brenda Bowman","Corporate","United States","Fort Worth","Texas",76106,"Central","OFF-AR-10002257","Office Supplies","Art","Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,5.33609204314717,1,2016-11-21,"Monday",11,2016
8766,"CA-2016-107083","21/11/2016","27/11/2016","Standard Class","BB-11545","Brenda Bowman","Corporate","United States","Fort Worth","Texas",76106,"Central","OFF-BI-10000756","Office Supplies","Binders","Storex DuraTech Recycled Plastic Frosted Binders",1.696,5.23924694679338,1,2016-11-21,"Monday",11,2016
8767,"CA-2016-107083","21/11/2016","27/11/2016","Standard Class","BB-11545","Brenda Bowman","Corporate","United States","Fort Worth","Texas",76106,"Central","OFF-AP-10004136","Office Supplies","Appliances","Kensington 6 Outlet SmartSocket Surge Protector",24.588,5.33031671110357,4,2016-11-21,"Monday",11,2016
8768,"CA-2016-107083","21/11/2016","27/11/2016","Standard Class","BB-11545","Brenda Bowman","Corporate","United States","Fort Worth","Texas",76106,"Central","OFF-BI-10002194","Office Supplies","Binders","Cardinal Hold-It CD Pocket",7.98,5.33402808047876,2,2016-11-21,"Monday",11,2016
8769,"CA-2016-151722","05/10/2016","09/10/2016","Standard Class","IL-15100","Ivan Liston","Consumer","United States","Columbus","Ohio",43229,"East","TEC-AC-10000892","Technology","Accessories","NETGEAR N750 Dual Band Wi-Fi Gigabit Router",288,5.22393984662268,9,2016-10-05,"Wednesday",10,2016
8770,"CA-2017-151148","12/09/2017","13/09/2017","Same Day","PO-19180","Philisse Overcash","Home Office","United States","Louisville","Colorado",80027,"West","TEC-PH-10001870","Technology","Phones","Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5",146.952,5.08259307612801,7,2017-09-12,"Tuesday",9,2017
8771,"CA-2017-151148","12/09/2017","13/09/2017","Same Day","PO-19180","Philisse Overcash","Home Office","United States","Louisville","Colorado",80027,"West","FUR-CH-10002304","Furniture","Chairs","Global Stack Chair without Arms, Black",83.136,5.03957501869215,6,2017-09-12,"Tuesday",9,2017
8772,"CA-2018-115882","14/09/2018","17/09/2018","First Class","DB-13555","Dorothy Badders","Corporate","United States","Raleigh","North Carolina",27604,"South","OFF-AP-10002534","Office Supplies","Appliances","3.6 Cubic Foot Counter Height Office Refrigerator",942.784,5.30847130825754,10,2018-09-14,"Friday",9,2018
8773,"CA-2018-115882","14/09/2018","17/09/2018","First Class","DB-13555","Dorothy Badders","Corporate","United States","Raleigh","North Carolina",27604,"South","OFF-PA-10001125","Office Supplies","Paper","Xerox 1988",74.352,5.33167518200001,6,2018-09-14,"Friday",9,2018
8774,"CA-2016-132276","23/02/2016","28/02/2016","Standard Class","LC-16960","Lindsay Castell","Home Office","United States","New York City","New York",10024,"East","OFF-AP-10000804","Office Supplies","Appliances","Hoover Portapower Portable Vacuum",26.88,5.20580544386221,4,2016-02-23,"Tuesday",2,2016
8775,"CA-2016-132276","23/02/2016","28/02/2016","Standard Class","LC-16960","Lindsay Castell","Home Office","United States","New York City","New York",10024,"East","OFF-BI-10002982","Office Supplies","Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos",10.896,5.11829518099463,2,2016-02-23,"Tuesday",2,2016
8776,"CA-2017-163636","05/12/2017","09/12/2017","Second Class","MP-18175","Mike Pelletier","Home Office","United States","Chicago","Illinois",60623,"Central","OFF-AR-10001547","Office Supplies","Art","Newell 311",3.536,5.25272719864557,1,2017-12-05,"Tuesday",12,2017
8777,"CA-2017-102813","02/07/2017","03/07/2017","First Class","EA-14035","Erin Ashbrook","Corporate","United States","Huntsville","Texas",77340,"Central","FUR-CH-10000665","Furniture","Chairs","Global Airflow Leather Mesh Back Chair, Black",528.43,5.23019625561949,9,2017-07-02,"Sunday",7,2017
8778,"CA-2017-102813","02/07/2017","03/07/2017","First Class","EA-14035","Erin Ashbrook","Corporate","United States","Huntsville","Texas",77340,"Central","OFF-PA-10000520","Office Supplies","Paper","Xerox 201",41.472,5.18108521628841,5,2017-07-02,"Sunday",7,2017
8779,"CA-2018-135377","13/12/2018","18/12/2018","Standard Class","BP-11095","Bart Pistole","Corporate","United States","New York City","New York",10024,"East","FUR-BO-10004015","Furniture","Bookcases","Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976,5.09864964019667,9,2018-12-13,"Thursday",12,2018
8780,"CA-2016-165813","20/03/2016","22/03/2016","Second Class","BM-11785","Bryan Mills","Consumer","United States","Salem","Oregon",97301,"West","OFF-ST-10004258","Office Supplies","Storage","Portable Personal File Box",29.304,5.22889806466405,4,2016-03-20,"Sunday",3,2016
8781,"CA-2016-133585","01/03/2016","04/03/2016","First Class","CM-12715","Craig Molinari","Corporate","United States","Houston","Texas",77070,"Central","OFF-AR-10003696","Office Supplies","Art","Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop",55.328,5.17384369931762,6,2016-03-01,"Tuesday",3,2016
8782,"CA-2016-133585","01/03/2016","04/03/2016","First Class","CM-12715","Craig Molinari","Corporate","United States","Houston","Texas",77070,"Central","FUR-BO-10001811","Furniture","Bookcases","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,5.01534101307366,10,2016-03-01,"Tuesday",3,2016
8783,"CA-2017-116911","15/09/2017","20/09/2017","Standard Class","JD-16150","Justin Deggeller","Corporate","United States","Twin Falls","Idaho",83301,"West","OFF-BI-10001249","Office Supplies","Binders","Avery Heavy-Duty EZD View Binder with Locking Rings",20.416,5.09474263015762,3,2017-09-15,"Friday",9,2017
8784,"CA-2017-116911","15/09/2017","20/09/2017","Standard Class","JD-16150","Justin Deggeller","Corporate","United States","Twin Falls","Idaho",83301,"West","FUR-TA-10003473","Furniture","Tables","Bretford Rectangular Conference Table Tops",1128.39,5.33916062904738,10,2017-09-15,"Friday",9,2017
8785,"US-2018-129224","17/03/2018","23/03/2018","Standard Class","AS-10630","Ann Steele","Home Office","United States","Knoxville","Tennessee",37918,"South","OFF-LA-10003190","Office Supplies","Labels","Avery 474",4.608,5.0141784065537,1,2018-03-17,"Saturday",3,2018
8786,"CA-2018-145765","28/05/2018","02/06/2018","Standard Class","CM-11815","Candace McMahon","Corporate","United States","Phoenix","Arizona",85023,"West","TEC-PH-10001305","Technology","Phones","Panasonic KX TS208W Corded phone",195.96,5.46137932587036,8,2018-05-28,"Monday",5,2018
8787,"CA-2018-145765","28/05/2018","02/06/2018","Standard Class","CM-11815","Candace McMahon","Corporate","United States","Phoenix","Arizona",85023,"West","OFF-PA-10001534","Office Supplies","Paper","Xerox 230",15.552,5.27944737000317,3,2018-05-28,"Monday",5,2018
